Cuenta,Subcuenta,Objeto,Ordinal,Aporte nacional,Recursos propios,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n
Fortalecimiento de la gestión y dirección del sector inclusión social y reconciliación,Intersubsectorial desarrollo social,Consolidacion de la plataforma tecnologica para la adecuada gestion de la informacion del centro nacional de memoria historica a nivel   nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,4093510624.0,,4093510624.0,4105,Inversión,Centro de memoria histórica,41,Inclusión social y reconciliación,,,4199.0,1500.0,2.0, 53105b 
Gastos de personal,Planta de personal permanente,Salario,,77445000000.0,,77445000000.0,4201,Funcionamiento,Departamento administrativo dirección nacional de inteligencia,42,Inteligencia,,,1.0,1.0,1.0,
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,30947000000.0,,30947000000.0,4201,Funcionamiento,Departamento administrativo dirección nacional de inteligencia,42,Inteligencia,,,1.0,1.0,2.0,
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,5472000000.0,,5472000000.0,4201,Funcionamiento,Departamento administrativo dirección nacional de inteligencia,42,Inteligencia,,,1.0,1.0,3.0,
Adquisición de bienes  y servicios,,,,29442000000.0,,29442000000.0,4201,Funcionamiento,Departamento administrativo dirección nacional de inteligencia,42,Inteligencia,,,2.0,,,
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,5000000000.0,,5000000000.0,4201,Funcionamiento,Departamento administrativo dirección nacional de inteligencia,42,Inteligencia,,,3.0,3.0,1.0,999
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),258000000.0,,258000000.0,4201,Funcionamiento,Departamento administrativo dirección nacional de inteligencia,42,Inteligencia,,,3.0,4.0,2.0,012
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,204000000.0,,204000000.0,4201,Funcionamiento,Departamento administrativo dirección nacional de inteligencia,42,Inteligencia,,,8.0,1.0,,
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,17000000.0,,17000000.0,4201,Funcionamiento,Departamento administrativo dirección nacional de inteligencia,42,Inteligencia,,,8.0,3.0,,
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,262000000.0,,262000000.0,4201,Funcionamiento,Departamento administrativo dirección nacional de inteligencia,42,Inteligencia,,,8.0,4.0,1.0,
Desarrollo de inteligencia estratégica y contrainteligencia de estado,Intersubsectorial defensa y seguridad,Consolidación de los servicios de formación de inteligencia estratégica y contrainteligencia de estado a nivel  nacional,"2. seguridad humana y justicia social / d. inteligencia estratégica más efectiva, transparente y al servicio de la protección de la vida, derechos y libertades",300000000.0,,300000000.0,4201,Inversión,Departamento administrativo dirección nacional de inteligencia,42,Inteligencia,,,4201.0,100.0,5.0, 20107d 
Desarrollo de inteligencia estratégica y contrainteligencia de estado,Intersubsectorial defensa y seguridad,Construcción sede operacional de la dni a nivel  nacional,"2. seguridad humana y justicia social / d. inteligencia estratégica más efectiva, transparente y al servicio de la protección de la vida, derechos y libertades",15938191002.0,,15938191002.0,4201,Inversión,Departamento administrativo dirección nacional de inteligencia,42,Inteligencia,,,4201.0,100.0,6.0, 20107d 
Desarrollo de inteligencia estratégica y contrainteligencia de estado,Intersubsectorial defensa y seguridad,Actualización de los servicios de tecnologías de la información y de las comunicaciones en materia de inteligencia estratégica a nivel   nacional,"2. seguridad humana y justicia social / d. inteligencia estratégica más efectiva, transparente y al servicio de la protección de la vida, derechos y libertades",25300000000.0,,25300000000.0,4201,Inversión,Departamento administrativo dirección nacional de inteligencia,42,Inteligencia,,,4201.0,100.0,7.0, 20107d 
Gastos de personal,Planta de personal permanente,Salario,,16545941396.0,,16545941396.0,4301,Funcionamiento,Ministerio del deporte,43,Deporte y recreación,,,1.0,1.0,1.0,
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,5776499704.0,,5776499704.0,4301,Funcionamiento,Ministerio del deporte,43,Deporte y recreación,,,1.0,1.0,2.0,
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,2150032122.0,,2150032122.0,4301,Funcionamiento,Ministerio del deporte,43,Deporte y recreación,,,1.0,1.0,3.0,
Adquisición de bienes  y servicios,,,,7967841118.0,,7967841118.0,4301,Funcionamiento,Ministerio del deporte,43,Deporte y recreación,,,2.0,,,
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Escuela nacional del deporte - art. 51 decreto 2845 de 1984,26947653333.0,,26947653333.0,4301,Funcionamiento,Ministerio del deporte,43,Deporte y recreación,,,3.0,3.0,4.0,048
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),505128446.0,,505128446.0,4301,Funcionamiento,Ministerio del deporte,43,Deporte y recreación,,,3.0,4.0,2.0,001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Cuotas partes pensionales (de pensiones),1100569974.0,,1100569974.0,4301,Funcionamiento,Ministerio del deporte,43,Deporte y recreación,,,3.0,4.0,2.0,002
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),65248028.0,,65248028.0,4301,Funcionamiento,Ministerio del deporte,43,Deporte y recreación,,,3.0,4.0,2.0,012
Transferencias corrientes,Sentencias y conciliaciones,,,42000000.0,,42000000.0,4301,Funcionamiento,Ministerio del deporte,43,Deporte y recreación,,,3.0,10.0,,
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,39308247.0,,39308247.0,4301,Funcionamiento,Ministerio del deporte,43,Deporte y recreación,,,8.0,1.0,,
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,13433498.0,,13433498.0,4301,Funcionamiento,Ministerio del deporte,43,Deporte y recreación,,,8.0,3.0,,
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,2194229800.0,,2194229800.0,4301,Funcionamiento,Ministerio del deporte,43,Deporte y recreación,,,8.0,4.0,1.0,
"Fomento a la recreación, la actividad física y el deporte para desarrollar entornos de convivencia y paz",Recreación y deporte,"Fortalecimiento fortalecimiento del deporte y la educacion fisica de los ninos, ninas y adolescentes en etapa escolar  nacional",2. seguridad humana y justicia social / b. resignificación de la jornada escolar: más que tiempo,299816088655.0,,299816088655.0,4301,Inversión,Ministerio del deporte,43,Deporte y recreación,,,4301.0,1604.0,13.0, 20203b 
"Fomento a la recreación, la actividad física y el deporte para desarrollar entornos de convivencia y paz",Recreación y deporte,"Fortalecimiento fomento y promocion de la practica deportiva, recreativa y de actividad fisica en colombia  nacional","2. seguridad humana y justicia social / a. democratizar el acceso de la población al deporte, la recreación y la actividad física",87677412793.0,,87677412793.0,4301,Inversión,Ministerio del deporte,43,Deporte y recreación,,,4301.0,1604.0,14.0, 20303a 
Formación y preparación de deportistas,Recreación y deporte,"Apoyo a la inspección, vigilancia y control a nivel   nacional","2. seguridad humana y justicia social / a. democratizar el acceso de la población al deporte, la recreación y la actividad física",6350933568.0,,6350933568.0,4301,Inversión,Ministerio del deporte,43,Deporte y recreación,,,4302.0,1604.0,23.0, 20303a 
Formación y preparación de deportistas,Recreación y deporte,Apoyo  al programa al control dopaje   nacional,2. seguridad humana y justicia social / e. atletas y paratletas como embajadores de paz en el mundo,3387164569.0,,3387164569.0,4301,Inversión,Ministerio del deporte,43,Deporte y recreación,,,4302.0,1604.0,24.0, 20303e 
Formación y preparación de deportistas,Recreación y deporte,"Desarrollo del deporte olimpico, paralimpico y nivel mundial para el posicionamiento y liderazgo deportivo  nacional",2. seguridad humana y justicia social / e. atletas y paratletas como embajadores de paz en el mundo,263036937356.0,,263036937356.0,4301,Inversión,Ministerio del deporte,43,Deporte y recreación,,,4302.0,1604.0,26.0, 20303e 
Formación y preparación de deportistas,Recreación y deporte,Fortalecimiento del laboratorio de control al dopaje deportivo  nacional,2. seguridad humana y justicia social / e. atletas y paratletas como embajadores de paz en el mundo,9314702566.0,,9314702566.0,4301,Inversión,Ministerio del deporte,43,Deporte y recreación,,,4302.0,1604.0,27.0, 20303e 
Formación y preparación de deportistas,Recreación y deporte,"Apoyo de la infraestructura deportiva, recreativa y de alta competencia en colombia.  nacional","2. seguridad humana y justicia social / a. democratizar el acceso de la población al deporte, la recreación y la actividad física",58887200000.0,,58887200000.0,4301,Inversión,Ministerio del deporte,43,Deporte y recreación,,,4302.0,1604.0,28.0, 20303a 
Formación y preparación de deportistas,Recreación y deporte,"Apoyo de la infraestructura deportiva, recreativa y de alta competencia en colombia.  nacional","2. seguridad humana y justicia social / a. democratizar el acceso de la población al deporte, la recreación y la actividad física",363441745633.0,,363441745633.0,4301,Inversión,Ministerio del deporte,43,Deporte y recreación,,,4302.0,1604.0,28.0, 20303a 
Formación y preparación de deportistas,Recreación y deporte,Apoyo en el desarrollo de juegos y eventos deportivos de rendimiento y alto rendimiento en colombia  nacional,"2. seguridad humana y justicia social / f. el deporte, la recreación y la actividad física como eje de la economía popular",156734838079.0,,156734838079.0,4301,Inversión,Ministerio del deporte,43,Deporte y recreación,,,4302.0,1604.0,29.0, 20303f 
Fortalecimiento de la gestión y dirección del sector deporte y recreación,Recreación y deporte,Mejoramiento sedes coldeportes  bogotá,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,28536861498.0,,28536861498.0,4301,Inversión,Ministerio del deporte,43,Deporte y recreación,,,4399.0,1604.0,8.0, 53105b 
Fortalecimiento de la gestión y dirección del sector deporte y recreación,Recreación y deporte,Fortalecimiento de la gestión y seguimiento institucional del ministerio del deporte  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,23808375940.0,,23808375940.0,4301,Inversión,Ministerio del deporte,43,Deporte y recreación,,,4399.0,1604.0,10.0, 53105b 
Gastos de personal,Planta de personal permanente,Salario,,146042000000.0,,146042000000.0,4401,Funcionamiento,Jurisdicción especial para la paz,44,"Sistema integral de verdad, justicia, reparación y no repetición",,,1.0,1.0,1.0,
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,70223000000.0,,70223000000.0,4401,Funcionamiento,Jurisdicción especial para la paz,44,"Sistema integral de verdad, justicia, reparación y no repetición",,,1.0,1.0,2.0,
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,84349000000.0,,84349000000.0,4401,Funcionamiento,Jurisdicción especial para la paz,44,"Sistema integral de verdad, justicia, reparación y no repetición",,,1.0,1.0,3.0,
